,Year,State,Unemployement,County
598,2008,IOWA,5.4,MONONA 
599,2008,IOWA,4.5,MONROE 
600,2008,IOWA,5.8,MONTGOMERY 
601,2008,IOWA,4.4,MUSCATINE 
602,2008,IOWA,3.3,O'BRIEN 
603,2008,IOWA,3.9,OSCEOLA 
604,2008,IOWA,4.8,PAGE 
605,2008,IOWA,4.3,PALO ALTO 
606,2008,IOWA,3.4,PLYMOUTH 
607,2008,IOWA,3.2,POCAHONTAS 
608,2008,IOWA,4.1,POLK 
609,2008,IOWA,4.3,POTTAWATTAMIE 
610,2008,IOWA,4.6,POWESHIEK 
611,2008,IOWA,4.6,RINGGOLD 
612,2008,IOWA,3.7,SAC 
613,2008,IOWA,4.3,SCOTT 
614,2008,IOWA,3.1,SHELBY 
615,2008,IOWA,2.8,SIOUX 
616,2008,IOWA,3.2,STORY 
617,2008,IOWA,5.4,TAMA 
618,2008,IOWA,4.0,TAYLOR 
619,2008,IOWA,4.6,UNION 
620,2008,IOWA,4.9,VAN BUREN 
621,2008,IOWA,5.0,WAPELLO 
622,2008,IOWA,3.8,WARREN 
623,2008,IOWA,4.1,WASHINGTON 
624,2008,IOWA,4.2,WAYNE 
625,2008,IOWA,4.4,WEBSTER 
626,2008,IOWA,6.5,WINNEBAGO 
627,2008,IOWA,4.4,WINNESHIEK 
628,2008,IOWA,3.9,WOODBURY 
629,2008,IOWA,5.2,WORTH 
630,2008,IOWA,4.5,WRIGHT 
631,2008,KANSAS,4.6,ALLEN 
632,2008,KANSAS,4.8,ANDERSON 
633,2008,KANSAS,4.6,ATCHISON 
634,2008,KANSAS,3.3,BARBER 
635,2008,KANSAS,3.3,BARTON 
636,2008,KANSAS,4.9,BOURBON 
637,2008,KANSAS,4.4,BROWN 
638,2008,KANSAS,4.4,BUTLER 
639,2008,KANSAS,4.2,HASE 
640,2008,KANSAS,4.6,HAUTAUQUA 
641,2008,KANSAS,5.2,HEROKEE 
642,2008,KANSAS,3.2,HEYENNE 
643,2008,KANSAS,3.2,LARK 
644,2008,KANSAS,3.4,LAY 
645,2008,KANSAS,3.7,LOUD 
646,2008,KANSAS,4.7,FFEY 
647,2008,KANSAS,3.2,MANCHE 
648,2008,KANSAS,4.5,WLEY 
649,2008,KANSAS,5.3,RAWFORD 
650,2008,KANSAS,3.1,DECATUR 
651,2008,KANSAS,4.0,DICKINSON 
652,2008,KANSAS,5.6,DONIPHAN 
653,2008,KANSAS,4.2,DOUGLAS 
654,2008,KANSAS,2.8,EDWARDS 
655,2008,KANSAS,5.7,ELK 
656,2008,KANSAS,3.0,ELLIS 
657,2008,KANSAS,3.3,ELLSWORTH 
658,2008,KANSAS,3.5,FINNEY 
659,2008,KANSAS,3.0,FORD 
660,2008,KANSAS,5.6,FRANKLIN 
661,2008,KANSAS,4.7,GEARY 
662,2008,KANSAS,2.8,GOVE 
663,2008,KANSAS,3.4,GRAHAM 
664,2008,KANSAS,2.9,GRANT 
665,2008,KANSAS,2.6,GRAY 
666,2008,KANSAS,3.8,GREELEY 
667,2008,KANSAS,5.3,GREENWOOD 
668,2008,KANSAS,3.4,HAMILTON 
669,2008,KANSAS,3.2,HARPER 
670,2008,KANSAS,3.9,HARVEY 
671,2008,KANSAS,2.7,HASKELL 
672,2008,KANSAS,3.4,HODGEMAN 
673,2008,KANSAS,5.8,JACKSON 
674,2008,KANSAS,5.3,JEFFERSON 
675,2008,KANSAS,3.2,JEWELL 
676,2008,KANSAS,4.6,JOHNSON 
677,2008,KANSAS,3.4,KEARNY 
678,2008,KANSAS,3.3,KINGMAN 
679,2008,KANSAS,3.4,KIOWA 
680,2008,KANSAS,5.3,LABETTE 
681,2008,KANSAS,3.7,LANE 
682,2008,KANSAS,5.8,LEAVENWORTH 
683,2008,KANSAS,3.7,LINCOLN 
684,2008,KANSAS,6.7,LINN 
685,2008,KANSAS,2.8,LOGAN 
686,2008,KANSAS,5.9,LYON 
687,2008,KANSAS,3.7,MARION 
688,2008,KANSAS,3.7,MARSHALL 
689,2008,KANSAS,3.6,MCPHERSON 
690,2008,KANSAS,3.0,MEADE 
691,2008,KANSAS,5.1,MIAMI 
692,2008,KANSAS,3.3,MITCHELL 
693,2008,KANSAS,5.6,MONTGOMERY 
694,2008,KANSAS,4.8,MORRIS 
695,2008,KANSAS,2.8,MORTON 
696,2008,KANSAS,3.1,NEMAHA 
697,2008,KANSAS,4.9,NEOSHO 
698,2008,KANSAS,3.1,NESS 
699,2008,KANSAS,3.2,NORTON 
700,2008,KANSAS,6.0,OSAGE 
701,2008,KANSAS,3.4,OSBORNE 
702,2008,KANSAS,3.7,OTTAWA 
703,2008,KANSAS,3.2,PAWNEE 
704,2008,KANSAS,4.3,PHILLIPS 
705,2008,KANSAS,3.6,POTTAWATOMIE 
706,2008,KANSAS,3.5,PRATT 
707,2008,KANSAS,3.5,RAWLINS 
708,2008,KANSAS,4.1,RENO 
709,2008,KANSAS,3.1,REPUBLIC 
710,2008,KANSAS,3.8,RICE 
711,2008,KANSAS,3.5,RILEY 
712,2008,KANSAS,4.6,ROOKS 
713,2008,KANSAS,3.9,RUSH 
714,2008,KANSAS,3.7,RUSSELL 
715,2008,KANSAS,3.8,SALINE 
716,2008,KANSAS,2.7,SCOTT 
717,2008,KANSAS,4.5,SEDGWICK 
718,2008,KANSAS,3.1,SEWARD 
719,2008,KANSAS,5.0,SHAWNEE 
720,2008,KANSAS,2.6,SHERIDAN 
721,2008,KANSAS,3.1,SHERMAN 
722,2008,KANSAS,4.0,SMITH 
723,2008,KANSAS,3.7,STAFFORD 
724,2008,KANSAS,3.3,STANTON 
725,2008,KANSAS,3.4,STEVENS 
726,2008,KANSAS,4.6,SUMNER 
727,2008,KANSAS,3.1,THOMAS 
728,2008,KANSAS,3.0,TREGO 
729,2008,KANSAS,4.5,WABAUNSEE 
730,2008,KANSAS,4.8,WALLACE 
731,2008,KANSAS,3.6,WASHINGTON 
732,2008,KANSAS,3.2,WICHITA 
733,2008,KANSAS,5.6,WILSON 
734,2008,KANSAS,5.7,WOODSON 
735,2008,KANSAS,8.1,WYANDOTTE 
736,2008,KENTUCKY,6.8,ADAIR 
737,2008,KENTUCKY,7.0,ALLEN 
738,2008,KENTUCKY,6.4,ANDERSON 
739,2008,KENTUCKY,6.2,BALLARD 
740,2008,KENTUCKY,6.1,BARREN 
741,2008,KENTUCKY,8.9,BATH 
742,2008,KENTUCKY,8.9,BELL 
743,2008,KENTUCKY,5.4,BOONE 
744,2008,KENTUCKY,5.8,BOURBON 
745,2008,KENTUCKY,5.9,BOYD 
746,2008,KENTUCKY,6.7,BOYLE 
747,2008,KENTUCKY,7.2,BRACKEN 
748,2008,KENTUCKY,7.3,BREATHITT 
749,2008,KENTUCKY,7.5,BRECKINRIDGE 
750,2008,KENTUCKY,7.0,BULLITT 
751,2008,KENTUCKY,7.9,BUTLER 
752,2008,KENTUCKY,6.5,ALDWELL 
753,2008,KENTUCKY,5.8,ALLOWAY 
754,2008,KENTUCKY,6.0,AMPBELL 
755,2008,KENTUCKY,6.5,ARLISLE 
756,2008,KENTUCKY,7.5,ARROLL 
757,2008,KENTUCKY,8.2,ARTER 
758,2008,KENTUCKY,6.3,ASEY 
759,2008,KENTUCKY,8.3,HRISTIAN 
760,2008,KENTUCKY,6.3,LARK 
761,2008,KENTUCKY,10.4,LAY 
762,2008,KENTUCKY,6.5,LINTON 
763,2008,KENTUCKY,6.5,RITTENDEN 
764,2008,KENTUCKY,7.8,MBERLAND 
765,2008,KENTUCKY,5.7,DAVIESS 
766,2008,KENTUCKY,7.5,EDMONSON 
767,2008,KENTUCKY,8.3,ELLIOTT 
768,2008,KENTUCKY,7.8,ESTILL 
769,2008,KENTUCKY,4.8,FAYETTE 
770,2008,KENTUCKY,7.2,FLEMING 
771,2008,KENTUCKY,6.7,FLOYD 
772,2008,KENTUCKY,5.8,FRANKLIN 
773,2008,KENTUCKY,7.6,FULTON 
774,2008,KENTUCKY,7.1,GALLATIN 
775,2008,KENTUCKY,6.5,GARRARD 
776,2008,KENTUCKY,7.0,GRANT 
777,2008,KENTUCKY,6.9,GRAVES 
778,2008,KENTUCKY,9.9,GRAYSON 
779,2008,KENTUCKY,7.7,GREEN 
780,2008,KENTUCKY,6.2,GREENUP 
781,2008,KENTUCKY,5.8,HANCOCK 
782,2008,KENTUCKY,6.2,HARDIN 
783,2008,KENTUCKY,8.9,HARLAN 
784,2008,KENTUCKY,6.3,HARRISON 
785,2008,KENTUCKY,6.6,HART 
786,2008,KENTUCKY,6.1,HENDERSON 
787,2008,KENTUCKY,6.2,HENRY 
788,2008,KENTUCKY,7.0,HICKMAN 
789,2008,KENTUCKY,7.3,HOPKINS 
790,2008,KENTUCKY,11.3,JACKSON 
791,2008,KENTUCKY,6.3,JEFFERSON 
792,2008,KENTUCKY,5.5,JESSAMINE 
793,2008,KENTUCKY,6.9,JOHNSON 
794,2008,KENTUCKY,5.9,KENTON 
795,2008,KENTUCKY,6.8,KNOTT 
796,2008,KENTUCKY,7.6,KNOX 
797,2008,KENTUCKY,6.5,LARUE 
798,2008,KENTUCKY,6.6,LAUREL 
799,2008,KENTUCKY,8.6,LAWRENCE 
800,2008,KENTUCKY,7.4,LEE 
801,2008,KENTUCKY,8.3,LESLIE 
802,2008,KENTUCKY,6.9,LETCHER 
803,2008,KENTUCKY,9.5,LEWIS 
804,2008,KENTUCKY,7.5,LINCOLN 
805,2008,KENTUCKY,6.1,LIVINGSTON 
806,2008,KENTUCKY,6.3,LOGAN 
807,2008,KENTUCKY,7.6,LYON 
808,2008,KENTUCKY,5.5,MADISON 
809,2008,KENTUCKY,10.7,MAGOFFIN 
810,2008,KENTUCKY,6.4,MARION 
811,2008,KENTUCKY,6.3,MARSHALL 
812,2008,KENTUCKY,7.6,MARTIN 
813,2008,KENTUCKY,6.0,MASON 
814,2008,KENTUCKY,5.8,MCCRACKEN 
815,2008,KENTUCKY,9.6,MCCREARY 
816,2008,KENTUCKY,7.1,MCLEAN 
817,2008,KENTUCKY,7.7,MEADE 
818,2008,KENTUCKY,9.9,MENIFEE 
819,2008,KENTUCKY,6.3,MERCER 
820,2008,KENTUCKY,7.0,METCALFE 
821,2008,KENTUCKY,8.3,MONROE 
822,2008,KENTUCKY,7.4,MONTGOMERY 
823,2008,KENTUCKY,9.7,MORGAN 
824,2008,KENTUCKY,8.5,MUHLENBERG 
825,2008,KENTUCKY,7.3,NELSON 
826,2008,KENTUCKY,7.3,NICHOLAS 
827,2008,KENTUCKY,6.4,OHIO 
828,2008,KENTUCKY,5.6,OLDHAM 
829,2008,KENTUCKY,6.5,OWEN 
830,2008,KENTUCKY,8.0,OWSLEY 
831,2008,KENTUCKY,7.7,PENDLETON 
832,2008,KENTUCKY,6.8,PERRY 
833,2008,KENTUCKY,5.8,PIKE 
834,2008,KENTUCKY,8.6,POWELL 
835,2008,KENTUCKY,6.7,PULASKI 
836,2008,KENTUCKY,6.1,ROBERTSON 
837,2008,KENTUCKY,7.3,ROCKCASTLE 
838,2008,KENTUCKY,6.0,ROWAN 
839,2008,KENTUCKY,7.3,RUSSELL 
840,2008,KENTUCKY,5.4,SCOTT 
841,2008,KENTUCKY,5.7,SHELBY 
842,2008,KENTUCKY,6.4,SIMPSON 
843,2008,KENTUCKY,7.3,SPENCER 
844,2008,KENTUCKY,6.1,TAYLOR 
845,2008,KENTUCKY,7.1,TODD 
846,2008,KENTUCKY,7.7,TRIGG 
847,2008,KENTUCKY,7.3,TRIMBLE 
848,2008,KENTUCKY,6.5,UNION 
849,2008,KENTUCKY,5.4,WARREN 
850,2008,KENTUCKY,7.2,WASHINGTON 
851,2008,KENTUCKY,8.3,WAYNE 
852,2008,KENTUCKY,6.3,WEBSTER 
853,2008,KENTUCKY,7.3,WHITLEY 
854,2008,KENTUCKY,9.8,WOLFE 
855,2008,KENTUCKY,4.8,WOODFORD 
856,2008,MAINE,5.5,ANDROSCOGGIN 
857,2008,MAINE,7.0,AROOSTOOK 
858,2008,MAINE,4.2,MBERLAND 
859,2008,MAINE,7.1,FRANKLIN 
860,2008,MAINE,6.1,HANCOCK 
861,2008,MAINE,5.3,KENNEBEC 
862,2008,MAINE,5.3,KNOX 
863,2008,MAINE,5.2,LINCOLN 
864,2008,MAINE,6.9,OXFORD 
865,2008,MAINE,5.8,PENOBSCOT 
866,2008,MAINE,8.4,PISCATAQUIS 
867,2008,MAINE,4.8,SAGADAHOC 
868,2008,MAINE,7.9,SOMERSET 
869,2008,MAINE,6.2,WALDO 
870,2008,MAINE,8.5,WASHINGTON 
871,2008,MAINE,4.9,YORK 
872,2008,MARYLAND,5.7,ALLEGANY 
873,2008,MARYLAND,3.7,ANNE ARUNDEL 
874,2008,MARYLAND,6.5,BALTIMORE CI
875,2008,MARYLAND,4.4,BALTIMORE 
876,2008,MARYLAND,3.4,ALVERT 
877,2008,MARYLAND,5.3,AROLINE 
878,2008,MARYLAND,3.7,ARROLL 
879,2008,MARYLAND,5.1,ECIL 
880,2008,MARYLAND,3.6,HARLES 
881,2008,MARYLAND,6.7,DORCHESTER 
882,2008,MARYLAND,3.6,FREDERICK 
883,2008,MARYLAND,4.8,GARRETT 
884,2008,MARYLAND,4.1,HARFORD 
885,2008,MARYLAND,3.1,HOWARD 
886,2008,MARYLAND,4.8,KENT 
887,2008,MARYLAND,3.2,MONTGOMERY 
888,2008,MARYLAND,4.3,PRINCE GEORGE'S 
889,2008,MARYLAND,4.0,QUEEN ANNES 
890,2008,MARYLAND,3.6,SAINT MARYS 
891,2008,MARYLAND,6.4,SOMERSET 
892,2008,MARYLAND,4.2,TALBOT 
893,2008,MARYLAND,5.5,WASHINGTON 
894,2008,MARYLAND,5.2,WICOMICO 
895,2008,MARYLAND,7.2,WORCESTER 
896,2008,MASSACHUSETTS,6.0,BARNSTABLE 
897,2008,MASSACHUSETTS,5.3,BERKSHIRE 
898,2008,MASSACHUSETTS,7.3,BRISTOL 
899,2008,MASSACHUSETTS,4.3,DUKES 
900,2008,MASSACHUSETTS,5.9,ESSEX 
901,2008,MASSACHUSETTS,5.2,FRANKLIN 
902,2008,MASSACHUSETTS,6.7,HAMPDEN 
903,2008,MASSACHUSETTS,4.5,HAMPSHIRE 
904,2008,MASSACHUSETTS,4.5,MIDDLESEX 
905,2008,MASSACHUSETTS,3.4,NANTUCKET 
906,2008,MASSACHUSETTS,4.9,NORFOLK 
907,2008,MASSACHUSETTS,5.9,PLYMOUTH 
908,2008,MASSACHUSETTS,5.4,SUFFOLK 
909,2008,MASSACHUSETTS,6.0,WORCESTER 
910,2008,MICHIGAN,11.4,ALCONA 
911,2008,MICHIGAN,9.3,ALGER 
912,2008,MICHIGAN,7.3,ALLEGAN 
913,2008,MICHIGAN,8.8,ALPENA 
914,2008,MICHIGAN,9.3,ANTRIM 
915,2008,MICHIGAN,10.3,ARENAC 
916,2008,MICHIGAN,13.4,BARAGA 
917,2008,MICHIGAN,6.4,BARRY 
918,2008,MICHIGAN,7.5,BAY 
919,2008,MICHIGAN,8.9,BENZIE 
920,2008,MICHIGAN,7.8,BERRIEN 
921,2008,MICHIGAN,8.3,BRANCH 
922,2008,MICHIGAN,7.4,ALHOUN 
923,2008,MICHIGAN,6.7,ASS 
924,2008,MICHIGAN,9.6,HARLEVOIX 
925,2008,MICHIGAN,11.1,HEBOYGAN 
926,2008,MICHIGAN,9.5,HIPPEWA 
927,2008,MICHIGAN,11.4,LARE 
928,2008,MICHIGAN,5.8,LINTON 
929,2008,MICHIGAN,9.2,RAWFORD 
930,2008,MICHIGAN,8.3,DELTA 
931,2008,MICHIGAN,6.7,DICKINSON 
932,2008,MICHIGAN,6.1,EATON 
933,2008,MICHIGAN,9.7,EMMET 
934,2008,MICHIGAN,10.1,GENESEE 
935,2008,MICHIGAN,10.6,GLADWIN 
936,2008,MICHIGAN,8.4,GOGEBIC 
937,2008,MICHIGAN,7.3,GRAND TRAVERSE 
938,2008,MICHIGAN,9.2,GRATIOT 
939,2008,MICHIGAN,10.2,HILLSDALE 
940,2008,MICHIGAN,7.7,HOUGHTON 
941,2008,MICHIGAN,8.8,HURON 
942,2008,MICHIGAN,6.9,INGHAM 
943,2008,MICHIGAN,8.3,IONIA 
944,2008,MICHIGAN,10.7,IOSCO 
945,2008,MICHIGAN,8.2,IRON 
946,2008,MICHIGAN,5.9,ISABELLA 
947,2008,MICHIGAN,8.2,JACKSON 
948,2008,MICHIGAN,6.1,KALAMAZOO 
949,2008,MICHIGAN,8.6,KALKASKA 
950,2008,MICHIGAN,6.6,KENT 
951,2008,MICHIGAN,10.7,KEWEENAW 
952,2008,MICHIGAN,11.1,LAKE 
953,2008,MICHIGAN,9.4,LAPEER 
954,2008,MICHIGAN,6.0,LEELANAU 
955,2008,MICHIGAN,9.7,LENAWEE 
956,2008,MICHIGAN,6.3,LIVINGSTON 
957,2008,MICHIGAN,9.1,LUCE 
958,2008,MICHIGAN,11.5,MACKINAC 
959,2008,MICHIGAN,8.1,MACOMB 
960,2008,MICHIGAN,8.7,MANISTEE 
961,2008,MICHIGAN,6.8,MARQUETTE 
962,2008,MICHIGAN,8.3,MASON 
963,2008,MICHIGAN,8.4,MECOSTA 
964,2008,MICHIGAN,6.2,MENOMINEE 
965,2008,MICHIGAN,6.1,MIDLAND 
966,2008,MICHIGAN,10.2,MISSAUKEE 
967,2008,MICHIGAN,8.5,MONROE 
968,2008,MICHIGAN,11.3,MONTCALM 
969,2008,MICHIGAN,13.7,MONTMORENCY 
970,2008,MICHIGAN,8.4,MUSKEGON 
971,2008,MICHIGAN,8.8,NEWAYGO 
972,2008,MICHIGAN,6.6,OAKLAND 
973,2008,MICHIGAN,10.2,OCEANA 
974,2008,MICHIGAN,9.1,OGEMAW 
975,2008,MICHIGAN,9.1,ONTONAGON 
976,2008,MICHIGAN,9.3,OSCEOLA 
977,2008,MICHIGAN,12.6,OSCODA 
978,2008,MICHIGAN,9.9,OTSEGO 
979,2008,MICHIGAN,6.8,OTTAWA 
980,2008,MICHIGAN,13.4,PRESQUE ISLE 
981,2008,MICHIGAN,10.9,ROSCOMMON 
982,2008,MICHIGAN,8.3,SAGINAW 
983,2008,MICHIGAN,9.7,SAINT CLAIR 
984,2008,MICHIGAN,8.5,SAINT JOSEPH 
985,2008,MICHIGAN,10.9,SANILAC 
986,2008,MICHIGAN,11.1,SCHOOLCRAFT 
987,2008,MICHIGAN,9.6,SHIAWASSEE 
988,2008,MICHIGAN,10.0,TUSCOLA 
989,2008,MICHIGAN,8.0,VAN BUREN 
990,2008,MICHIGAN,5.6,WASHTENAW 
991,2008,MICHIGAN,9.3,WAYNE 
992,2008,MICHIGAN,10.8,WEXFORD 
993,2008,MINNESOTA,8.1,AITKIN 
994,2008,MINNESOTA,5.5,ANOKA 
995,2008,MINNESOTA,6.8,BECKER 
996,2008,MINNESOTA,6.9,BELTRAMI 
997,2008,MINNESOTA,6.1,BENTON 
998,2008,MINNESOTA,5.5,BIG STONE 
999,2008,MINNESOTA,4.4,BLUE EARTH 
1000,2008,MINNESOTA,6.0,BROWN 
1001,2008,MINNESOTA,6.7,ARLTON 
1002,2008,MINNESOTA,4.9,ARVER 
1003,2008,MINNESOTA,8.6,ASS 
1004,2008,MINNESOTA,5.2,HIPPEWA 
1005,2008,MINNESOTA,6.8,HISAGO 
1006,2008,MINNESOTA,3.7,LAY 
1007,2008,MINNESOTA,11.4,LEARWATER 
1008,2008,MINNESOTA,5.6,K 
1009,2008,MINNESOTA,5.3,WOOD 
1010,2008,MINNESOTA,6.9,ROW WING 
1011,2008,MINNESOTA,4.9,DAKOTA 
1012,2008,MINNESOTA,5.2,DODGE 
1013,2008,MINNESOTA,5.0,DOUGLAS 
1014,2008,MINNESOTA,6.2,FARIBAULT 
1015,2008,MINNESOTA,6.1,FILLMORE 
1016,2008,MINNESOTA,5.7,FREEBORN 
1017,2008,MINNESOTA,5.7,GOODHUE 
1018,2008,MINNESOTA,7.0,GRANT 
1019,2008,MINNESOTA,4.9,HENNEPIN 
1020,2008,MINNESOTA,5.8,HOUSTON 
1021,2008,MINNESOTA,7.6,HUBBARD 
1022,2008,MINNESOTA,6.9,ISANTI 
1023,2008,MINNESOTA,7.9,ITASCA 
1024,2008,MINNESOTA,4.2,JACKSON 
1025,2008,MINNESOTA,10.3,KANABEC 
1026,2008,MINNESOTA,5.0,KANDIYOHI 
1027,2008,MINNESOTA,5.7,KITTSON 
1028,2008,MINNESOTA,7.7,KOOCHICHING 
1029,2008,MINNESOTA,4.8,LAC QUI PARLE 
1030,2008,MINNESOTA,5.3,LAKE 
1031,2008,MINNESOTA,6.0,LAKE OF THE WOODS 
1032,2008,MINNESOTA,7.4,LE SUEUR 
1033,2008,MINNESOTA,5.1,LINCOLN 
1034,2008,MINNESOTA,4.4,LYON 
1035,2008,MINNESOTA,7.2,MAHNOMEN 
1036,2008,MINNESOTA,7.9,MARSHALL 
1037,2008,MINNESOTA,4.9,MARTIN 
1038,2008,MINNESOTA,6.0,MCLEOD 
1039,2008,MINNESOTA,6.6,MEEKER 
1040,2008,MINNESOTA,9.0,MILLE LACS 
1041,2008,MINNESOTA,7.6,MORRISON 
1042,2008,MINNESOTA,4.6,MOWER 
1043,2008,MINNESOTA,5.1,MURRAY 
1044,2008,MINNESOTA,4.3,NICOLLET 
1045,2008,MINNESOTA,4.2,NOBLES 
1046,2008,MINNESOTA,5.6,NORMAN 
1047,2008,MINNESOTA,4.4,OLMSTED 
1048,2008,MINNESOTA,6.1,OTTER TAIL 
1049,2008,MINNESOTA,7.1,PENNINGTON 
1050,2008,MINNESOTA,8.6,PINE 
1051,2008,MINNESOTA,4.4,PIPESTONE 
1052,2008,MINNESOTA,5.0,POLK 
1053,2008,MINNESOTA,5.3,POPE 
1054,2008,MINNESOTA,5.3,RAMSEY 
1055,2008,MINNESOTA,7.9,RED LAKE 
1056,2008,MINNESOTA,5.4,REDWOOD 
1057,2008,MINNESOTA,5.8,RENVILLE 
1058,2008,MINNESOTA,5.9,RICE 
1059,2008,MINNESOTA,3.9,ROCK 
1060,2008,MINNESOTA,4.9,ROSEAU 
1061,2008,MINNESOTA,6.3,SAINT LOUIS 
1062,2008,MINNESOTA,5.0,SCOTT 
1063,2008,MINNESOTA,6.2,SHERBURNE 
1064,2008,MINNESOTA,6.3,SIBLEY 
1065,2008,MINNESOTA,5.6,STEARNS 
1066,2008,MINNESOTA,5.1,STEELE 
1067,2008,MINNESOTA,4.7,STEVENS 
1068,2008,MINNESOTA,6.1,SWIFT 
1069,2008,MINNESOTA,6.5,TODD 
1070,2008,MINNESOTA,5.5,TRAVERSE 
1071,2008,MINNESOTA,5.0,WABASHA 
1072,2008,MINNESOTA,8.2,WADENA 
1073,2008,MINNESOTA,5.4,WASECA 
1074,2008,MINNESOTA,5.0,WASHINGTON 
1075,2008,MINNESOTA,6.5,WATONWAN 
1076,2008,MINNESOTA,4.4,WILKIN 
1077,2008,MINNESOTA,4.8,WINONA 
1078,2008,MINNESOTA,6.1,WRIGHT 
1079,2008,MINNESOTA,5.1,YELLOW MEDICINE 
1080,2008,MISSISSIPPI,6.5,ADAMS 
1081,2008,MISSISSIPPI,7.6,ALCORN 
1082,2008,MISSISSIPPI,7.0,AMITE 
1083,2008,MISSISSIPPI,8.9,ATTALA 
1084,2008,MISSISSIPPI,11.0,BENTON 
1085,2008,MISSISSIPPI,8.4,BOLIVAR 
1086,2008,MISSISSIPPI,8.8,ALHOUN 
1087,2008,MISSISSIPPI,7.0,ARROLL 
1088,2008,MISSISSIPPI,10.7,HICKASAW 
1089,2008,MISSISSIPPI,7.9,HOCTAW 
1090,2008,MISSISSIPPI,10.7,LAIBORNE 
1091,2008,MISSISSIPPI,7.6,LARKE 
1092,2008,MISSISSIPPI,12.8,LAY 
1093,2008,MISSISSIPPI,9.0,AHOMA 
1094,2008,MISSISSIPPI,7.1,PIAH 
1095,2008,MISSISSIPPI,5.9,VINGTON 
1096,2008,MISSISSIPPI,4.6,DESOTO 
1097,2008,MISSISSIPPI,5.6,FORREST 
1098,2008,MISSISSIPPI,7.5,FRANKLIN 
1099,2008,MISSISSIPPI,7.4,GEORGE 
1100,2008,MISSISSIPPI,9.0,GREENE 
1101,2008,MISSISSIPPI,7.3,GRENADA 
1102,2008,MISSISSIPPI,5.5,HANCOCK 
1103,2008,MISSISSIPPI,5.4,HARRISON 
1104,2008,MISSISSIPPI,5.9,HINDS 
1105,2008,MISSISSIPPI,12.9,HOLMES 
1106,2008,MISSISSIPPI,9.6,HUMPHREYS 
1107,2008,MISSISSIPPI,8.6,ISSAQUENA 
1108,2008,MISSISSIPPI,8.0,ITAWAMBA 
1109,2008,MISSISSIPPI,5.7,JACKSON 
1110,2008,MISSISSIPPI,7.0,JASPER 
1111,2008,MISSISSIPPI,13.1,JEFFERSON 
1112,2008,MISSISSIPPI,6.8,JEFFERSON DAVIS 
1113,2008,MISSISSIPPI,5.2,JONES 
1114,2008,MISSISSIPPI,8.1,KEMPER 
1115,2008,MISSISSIPPI,5.2,LAFAYETTE 
1116,2008,MISSISSIPPI,4.6,LAMAR 
1117,2008,MISSISSIPPI,6.7,LAUDERDALE 
1118,2008,MISSISSIPPI,7.7,LAWRENCE 
1119,2008,MISSISSIPPI,6.7,LEAKE 
1120,2008,MISSISSIPPI,6.9,LEE 
1121,2008,MISSISSIPPI,8.8,LEFLORE 
1122,2008,MISSISSIPPI,7.2,LINCOLN 
1123,2008,MISSISSIPPI,7.6,LOWNDES 
1124,2008,MISSISSIPPI,5.1,MADISON 
1125,2008,MISSISSIPPI,6.9,MARION 
1126,2008,MISSISSIPPI,8.0,MARSHALL 
1127,2008,MISSISSIPPI,9.6,MONROE 
1128,2008,MISSISSIPPI,8.6,MONTGOMERY 
1129,2008,MISSISSIPPI,5.3,NESHOBA 
1130,2008,MISSISSIPPI,6.5,NEWTON 
1131,2008,MISSISSIPPI,13.5,NOXUBEE 
1132,2008,MISSISSIPPI,6.2,OKTIBBEHA 
1133,2008,MISSISSIPPI,8.3,PANOLA 
1134,2008,MISSISSIPPI,6.6,PEARL RIVER 
1135,2008,MISSISSIPPI,8.1,PERRY 
1136,2008,MISSISSIPPI,6.9,PIKE 
1137,2008,MISSISSIPPI,7.7,PONTOTOC 
1138,2008,MISSISSIPPI,8.0,PRENTISS 
1139,2008,MISSISSIPPI,8.8,QUITMAN 
1140,2008,MISSISSIPPI,4.1,RANKIN 
1141,2008,MISSISSIPPI,5.0,SCOTT 
1142,2008,MISSISSIPPI,8.5,SHARKEY 
1143,2008,MISSISSIPPI,5.8,SIMPSON 
1144,2008,MISSISSIPPI,6.4,SMITH 
1145,2008,MISSISSIPPI,5.8,STONE 
1146,2008,MISSISSIPPI,10.2,SUNFLOWER 
1147,2008,MISSISSIPPI,8.3,TALLAHATCHIE 
1148,2008,MISSISSIPPI,6.7,TATE 
1149,2008,MISSISSIPPI,9.9,TIPPAH 
1150,2008,MISSISSIPPI,8.8,TISHOMINGO 
1151,2008,MISSISSIPPI,10.5,TUNICA 
1152,2008,MISSISSIPPI,6.9,UNION 
1153,2008,MISSISSIPPI,7.1,WALTHALL 
1154,2008,MISSISSIPPI,6.3,WARREN 
1155,2008,MISSISSIPPI,9.4,WASHINGTON 
1156,2008,MISSISSIPPI,7.4,WAYNE 
1157,2008,MISSISSIPPI,9.2,WEBSTER 
1158,2008,MISSISSIPPI,7.9,WILKINSON 
1159,2008,MISSISSIPPI,7.4,WINSTON 
1160,2008,MISSISSIPPI,8.5,YALOBUSHA 
1161,2008,MISSISSIPPI,8.7,YAZOO 
1162,2008,MISSOURI,5.3,ADAIR 
1163,2008,MISSOURI,4.8,ANDREW 
1164,2008,MISSOURI,4.8,ATCHISON 
1165,2008,MISSOURI,6.2,AUDRAIN 
